,atk,base_card_id,card_id,card_name,card_set_id,char_type,clan,copyright,cost,cv,description,evo_atk,evo_description,evo_life,evo_skill_disc,foil_card_id,format_type,get_red_ether,is_foil,life,normal_card_id,org_evo_skill_disc,org_skill_disc,rarity,restricted_count,skill,skill_disc,skill_option,tokens,tribe_name,use_red_ether
443,2,101611010,101611010,Lilith,10001,1,6,,2,,"Don't you just look like a bundle of fun. How about you and me skip right to the chase, hmm? Oh, and we don't need to go telling anybody what fun we got up to, do we now?",4,I can think of all kinds of ways to keep myself busy with you. Now close those pretty little eyes of yours and don't... move... a muscle...,3,"Whenever this follower attacks, deal 1 damage to both leaders.",101611011,0,10,0,1,101611010,"Whenever this follower attacks, deal 1 damage to both leaders.","Whenever this follower attacks, deal 1 damage to both leaders.",1,3,damage,"Whenever this follower attacks, deal 1 damage to both leaders.",damage=1,,-,50
444,1,101611020,101611020,Venomous Cobra,10001,1,6,,2,,"Venomous blood gushes forth from the wounded scales. If the serpent is to be defeated, it must be done in a single blow.",3,"The serpent's blood burns through flesh, bone, and iron alike. The beast must be eradicated, else a painful death awaits.",5,,101611021,0,10,0,3,101611020,,[b]Fanfare[/b][b]:[/b] Gain [b]Bane[/b] if [b]Vengeance[/b] is active for you.,1,3,killer,Fanfare: Gain Bane if Vengeance is active for you.,none,,-,50
445,2,101611030,101611030,Rain Devil,10001,1,6,,2,,"People are quick to curse me as a demon of rain, but we both know that rain can be a blessing.",4,"It's downpour after downpour. I'm starting to get the sniffles myself. Say, would you be willing to part with some of the spark in that soul of yours?",3,,101611031,0,10,0,1,101611030,,[b]Fanfare[/b][b]:[/b] Draw a card if [b]Vengeance[/b] is active for you.,1,3,draw,Fanfare: Draw a card if Vengeance is active for you.,none,,-,50
446,2,101611050,101611050,Blood Wolf,10001,1,6,,2,,Some friendly advice. Do not make the mistake of thinking a blood wolf civil; approach one too closely and you're likely to walk away a limb or two fewer.,4,"Blood wolves are implacable hunters. Once they catch the scent of their prey, they will pursue it to the ends of the earth. And until they have eaten their fill of blood and meat, nothing can stop their rampage.",3,Storm.,101611051,0,10,0,1,101611050,[b]Storm[/b][b].[/b],[b]Storm[/b][b].[/b]<br>[b]Fanfare[/b][b]:[/b] Deal 2 damage to your leader.,1,1,"quick,damage",Storm.<br>Fanfare: Deal 2 damage to your leader.,"none,damage=2",,-,50
447,1,101621020,101621020,Mormo,10001,1,6,,2,,"What's that? Are you lost, little human? Hee-hee! Well you're in luck, because I love humans! You smell so good, and you really do have the sweetest blood.",3,Mmm... Your blood's delicious! And oh-so very addictive. I wish I could become your familiar and follow you everywhere you go. Hee-hee!,5,,101621021,0,50,0,3,101621020,,[b]Fanfare[/b][b]:[/b] Summon 2 [b]Forest Bats[/b] if [b]Vengeance[/b] is active for you.,2,3,summon_token,Fanfare: Summon 2 Forest Bats if Vengeance is active for you.,summon_token=900611010:900611010,,-,200
448,2,101621070,101621070,Dark Summoner,10001,1,6,,2,,"Want to know how I came to master the forbidden arts? Well, it all started with a demon...",5,Did you like that? Hee-hee. What's not to love about forbidden magic? The energy surges through you like an intense wave of raw power! What's that? I look different all of sudden?,5,Evolve: Deal 3 damage to your leader.,101621071,0,50,0,2,101621070,[b]Evolve[/b][b]:[/b] Deal 3 damage to your leader.,,2,3,none//damage,,none//damage=3,,-,200
449,2,102611010,102611010,Demonic Hedonist,10002,1,6,,2,,"Hey, that looks like fun. Lemme in on it! ",4,Your lives are my toys! Who should I play with next?,4,,102611011,0,10,0,2,102611010,,[b]Fanfare[/b][b]:[/b] Gain +1/+0 and [b]Drain[/b] if an evolved allied follower is in play.,1,3,"drain,powerup",Fanfare: Gain +1/+0 and Drain if an evolved allied follower is in play.,"none,add_offense=1",,-,50
450,3,102611040,102611040,Serpent Charmer,10002,1,6,,2,,Snakey's a wild one. You don't want to mess with her.,5,Snakey's a wild one. Don't let her put the squeeze on you!,4,Last Words: Deal 2 damage to your leader.,102611041,0,10,0,2,102611040,[b]Last Words[/b][b]:[/b] Deal 2 damage to your leader.,[b]Last Words[/b][b]:[/b] Deal 2 damage to your leader.,1,3,damage,Last Words: Deal 2 damage to your leader.,damage=2,,-,50
451,2,102631030,102631030,"Vania, Vampire Princess",10002,1,6,,2,,Hey! It's not nice to mess with my bloodkin!,4,"I'm here now, so everything will be okay! 'Cause I'm the best there is!",4,"Evolve: Summon a Forest Bat.<br>Whenever an allied Forest Bat comes into play, deal 1 damage to the enemy leader.",102631031,0,250,0,2,102631030,"[b]Evolve[/b][b]:[/b] Summon a [b]Forest Bat[/b].<br>Whenever an allied [b]Forest Bat[/b] comes into play, deal 1 damage to the enemy leader.","Whenever an allied [b]Forest Bat[/b] comes into play, deal 1 damage to the enemy leader.",3,3,"damage//damage,summon_token","Whenever an allied Forest Bat comes into play, deal 1 damage to the enemy leader.","damage=1//damage=1,summon_token=900611010",,-,800
452,1,103611030,103611030,"Yurius, Levin Duke",10003,1,6,,2,,"Though I'm a member of the order of the Sky Knights, I'm hardly skilled with a sword. Think of me as a scholar with a propensity for research.",3,"If I complete this research, I'll gain power beyond all human knowledge. And then I'll finally be able to complete my mission. Which mission, you ask? Well, to save as many people as possible of course!",5,"Whenever an enemy follower comes into play, deal 1 damage to the enemy leader.",103611031,0,10,0,3,103611030,"Whenever an enemy follower comes into play, deal 1 damage to the enemy leader.","Whenever an enemy follower comes into play, deal 1 damage to the enemy leader.",1,3,damage,"Whenever an enemy follower comes into play, deal 1 damage to the enemy leader.",damage=1,,-,50
453,1,104611020,104611020,Spiderweb Imp,10004,1,6,,2,,Stately strands of alabaster protect my home. Anything that gets entangled in it is my foe and my prey.,3,The strands of my web decide where you go. But should I suffocate you or suck you dry? The choice is mine.,6,Ward.,104611021,0,10,0,4,104611020,[b]Ward[/b][b].[/b],[b]Ward[/b][b].[/b]<br>[b]Fanfare[/b][b]:[/b] Deal 2 damage to your leader if [b]Vengeance[/b] is not active for you.,1,3,"guard,damage",Ward.<br>Fanfare: Deal 2 damage to your leader if Vengeance is not active for you.,"none,damage=2",,-,50
454,2,104621020,104621020,Baphomet,10004,1,6,,2,,"The goat-headed, sturdy-bodied demon warrior was also a devout priest who prayed to a dark god to summon countless demons.",4,"The demon warrior itself was mighty indeed. Armed with a trident that also served as a staff, it could wreathe a kingdom in flames and reduce it to ash with a single swing.",3,,104621021,0,50,0,1,104621020,,[b]Fanfare[/b][b]:[/b] Put a random Bloodcraft follower from your deck into your hand.,2,3,draw,Fanfare: Put a random Bloodcraft follower from your deck into your hand.,none,,-,200
455,2,104631030,104631030,"Galretto, Devil of Love",10004,1,6,,2,,"I'll keep you smiling. Both destiny and I can be fickle now and then, you see.",4,"I fear that the bond we share won't last forever, but all good things must come to an end.",4,"If this follower can be targeted by enemy spells or effects, your opponent can only target this follower.",104631031,0,250,0,2,104631030,"If this follower can be targeted by enemy spells or effects, your opponent can only target this follower.","If this follower can be targeted by enemy spells or effects, your opponent can only target this follower.",3,3,force_skill_target,"If this follower can be targeted by enemy spells or effects, your opponent can only target this follower.",none,,-,800
456,2,105611030,105611030,Tove,10005,1,6,,2,,So slithy their forms! May they waltz and gimble and gambol! May their voices sound! —Poems of Unbeing,4,"Innocent as babes they pitter-patter, peculiar in shape but dearworth. —Poems of Unbeing",4,"When another allied Neutral follower comes into play, this follower gains Rush.",105611031,0,10,0,2,105611030,"When another allied Neutral follower comes into play, this follower gains [b]Rush[/b].","When another allied Neutral follower comes into play, this follower gains [b]Rush[/b].",1,3,"trigger,rush","When another allied Neutral follower comes into play, this follower gains Rush.","none,none",,-,50
457,3,105621020,105621020,Boy Who Cried Wolf,10005,1,6,,2,,"There was once a born liar who cried, ""Wolf! Wolf!"" When the townsfolk fled in fear, he burglarized their town. —Where the Liars Go, Chapter 1",5,"The boy was laughing in joy when hoofbeats began to sound. Mounted wolf-slayers had arrived, and they struck the boy down where he stood. —Where the Liars Go, final chapter",3,Can't be attacked by followers with 1 attack.,105621021,0,50,0,1,105621020,Can't be attacked by followers with 1 attack.,Can't be attacked by followers with 1 attack.,2,3,not_be_attacked,Can't be attacked by followers with 1 attack.,type=(offense=1),,-,200
458,1,106611030,106611030,Scorpius,10006,1,6,,2,,"Hunting is the rite of receiving the blessings of the land. Respect the land and act with humility. Otherwise you will find yourself becoming the hunted. —Orion's Scorpion, Chapter 5",3,"Even great heroes who have felled many beasts are no match for its poison. Victims suffer from paralysis, dizziness, nausea, and severe headaches. These migraines then turn into a sleep from which the victim will never awaken. —Orion's Scorpion, Chapter 8",4,"Bane.<br>Whenever this follower attacks, deal 1 damage to your leader.",106611031,0,10,0,2,106611030,"[b]Bane[/b][b].[/b]<br>Whenever this follower attacks, deal 1 damage to your leader.","[b]Bane[/b][b].[/b]<br>Whenever this follower attacks, deal 1 damage to your leader.",1,3,"killer,damage","Bane.<br>Whenever this follower attacks, deal 1 damage to your leader.","none,damage=1",,-,50
459,2,106621030,106621030,Demonic Ram,10006,1,6,,2,,It may creep in while you count sheep.<br>It needs no grass—your heart's its meat.<br>—Demon's lullaby,4,"Nights becomes moons, and your heart now wanes.<br>At the nightmare's end, a husk alone remains.<br>—Demon's lullaby",4,,106621031,0,50,0,2,106621030,,"[b]Fanfare[/b][b]:[/b] Give your leader the following effect - Whenever your leader takes damage during your turn, restore 2 defense to your leader. (This effect lasts until this follower leaves play.)",2,3,attach_skill,"Fanfare: Give your leader the following effect - Whenever your leader takes damage during your turn, restore 2 defense to your leader. (This effect lasts until this follower leaves play.)",skill=(skill:heal)(timing:when_damage)(condition:{me.inplay_self.fixed_damage}>=0&turn=self)(target:character=me&target=inplay&card_type=class)(option:healing=2)(preprocess:none)(effect_path:btl_magic_cure_2)(se_path:se_btl_magic_cure_2)(effect_move_type:DIRECT)(engine_type:SHURIKEN)(effect_time:0)(effect_target_type:single),,-,200
460,2,107611010,107611010,Glassbrand Demon,10007,1,6,,2,,"Looks like you need some help! Wait, w-what do you mean, you don't need me? I guess I... I really am useless, after all!",4,"Perhaps I can be of assistance? Allow me to help! Wait, I m-made it on time? No way... Uh, I'll do my best!",4,,107611011,1,10,0,2,107611010,,[b]Fanfare[/b][b]:[/b] [b]Enhance[/b] [b](5)[/b] [b]-[/b] Gain +3/+3. Deal 2 damage to your leader if [b]Vengeance[/b] is not active for you. Restore 2 defense to your leader if [b]Vengeance[/b] is active for you.,1,3,"pp_fixeduse,powerup,damage,heal",Fanfare: Enhance (5) - Gain +3/+3. Deal 2 damage to your leader if Vengeance is not active for you. Restore 2 defense to your leader if Vengeance is active for you.,"fixeduse=5,add_offense=3&add_life=3,damage=2,healing=2",,-,50
461,4,107611030,107611030,Cursed Scarecrow,10007,1,6,,2,,"""I'm telling y'all, it really moved! See? Here's where it bit me, right here!"" — Rural Man",6,"""See? That's what I've been telling y'all this whole time! Now look what it's gone and done. Everything's been taken!"" — Rural Man",3,Can't attack the enemy leader.,107611031,1,10,0,1,107611030,Can't attack the enemy leader.,Can't attack the enemy leader.,1,3,cant_attack,Can't attack the enemy leader.,cant_attack=class,,-,50
462,2,108621020,108621020,Silverchain Disciple,10008,1,6,,2,,"Vampire! Tainted one! My silver chains will reveal your immortality as false. Howl, my platinum chains.",4,"They wind, and snarl, and purify. Before these goddess-blessed chains, you are nothing more than prey to be hunted.",4,,108621021,1,50,0,2,108621020,,[b]Fanfare[/b][b]:[/b] Deal 1 damage to both leaders and 2 damage to a random enemy follower if [b]Vengeance[/b] is active for you.,2,3,"damage,damage",Fanfare: Deal 1 damage to both leaders and 2 damage to a random enemy follower if Vengeance is active for you.,"damage=1,damage=2",,-,200
463,1,108631020,108631020,"Raven, Eventide Vampire",10008,1,6,,2,,"I'll stay with you all night long. If you so desire, I'll paint myself in your very color.",3,"I'll stay with you all night long. If you so desire, I'll paint the night in your very color.",3,,108631021,1,250,0,1,108631020,,"If you have at least 2 play points, and [b]Vengeance[/b] is active for you, [b]Choose[/b][b]:[/b] Play this card as a [b]Raven, Noontide Vampire[/b] or a [b]Raven, Midnight Vampire[/b].<br>----------<br>[b]Fanfare[/b][b]:[/b] Summon a [b]Forest Bat[/b].",3,3,"choice,transform,summon_token","If you have at least 2 play points, and Vengeance is active for you, Choose: Play this card as a Raven, Noontide Vampire or a Raven, Midnight Vampire.<br>----------<br>Fanfare: Summon a Forest Bat.","card_id=900631010:900631020,repeat_count=1&summon_side=me,summon_token=900611010",,-,800
464,2,109611010,109611010,Bewitching Succubus,10009,1,6,,2,,"""These men are too easy. Isn't there something that can entertain me?"" ""Perhaps we could dance, milady?"" ""Why would I dance with a bat?""",4,"""What's the point? Everyone falls for me anyway. There's no fun in that."" ""How about a song then, milady?"" ""Isn't that just screeching?""",4,,109611011,1,10,0,2,109611010,,[b]Fanfare[/b][b]:[/b] [b]Enhance[/b] [b](4)[/b] [b]-[/b] Summon 2 [b]Forest Bat[/b][b]s[/b].,1,3,"pp_fixeduse,summon_token",Fanfare: Enhance (4) - Summon 2 Forest Bats.,"fixeduse=4,summon_token=900611010:900611010",,-,50
465,2,109621010,109621010,Alexandrite Demon,10009,1,6,,2,,"Join your heart with the crystals. That's right, now align them together... A path of azure and path of crimson await you. Which one calls to your heart?",4,"The crystal is merely a mirror, reflecting the colors of your heart. When it shines, your fate shall be revealed. Will you be dyed in azure or colored in red? Which will your heart choose?",3,,109621011,1,50,0,1,109621010,,[b]Fanfare[/b][b]:[/b] [b]Choose[/b] [b]-[/b] Put a [b]Blazing Sapphire[/b] or a [b]Blazing Ruby[/b] into your hand.,2,3,"choice,token_draw",Fanfare: Choose - Put a Blazing Sapphire or a Blazing Ruby into your hand.,"card_id=900623030:900623040,repeat_count=1&summon_side=me",,-,200
